timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
20.00;223.08;veh193;547536157#0_0;10.33;0.00;3.31;veh_passenger;4320.59;2286.68
20.00;357.05;veh194;158890175#0_0;20.63;0.00;15.53;veh_passenger;4989.23;1692.06
20.00;255.26;veh195;-113278685#12_0;6.99;0.00;1.89;veh_passenger;5315.29;2046.48
20.00;222.87;veh197;322978489#1_0;7.29;0.00;2.19;veh_passenger;6210.48;1856.32
20.00;166.14;veh198;205442471#1_0;7.12;0.00;2.02;veh_passenger;5025.13;2396.13
20.00;146.76;veh199;21113257#4_0;7.27;0.00;2.17;veh_passenger;5373.27;3640.73
20.00;278.00;veh2;450372817#1_0;57.36;0.00;5.63;veh_passenger;7480.40;2426.96
20.00;254.28;veh20;:cluster_1710057580_2154465437_0_0;1.14;0.00;9.49;veh_passenger;5474.37;2393.69
20.00;20.79;veh200;47372394#1_3;7.03;0.00;1.93;veh_passenger;7619.03;2279.80
20.00;351.13;veh201;-249787782#1_0;16.50;0.00;11.40;veh_passenger;8691.13;1723.50
20.00;77.72;veh202;311851484#2_0;6.55;0.00;1.45;veh_passenger;6280.01;2745.73
20.00;248.28;veh203;47470230#0_0;7.45;0.00;2.35;veh_passenger;8112.65;2879.31
20.00;17.90;veh204;336547904_1;7.17;0.00;2.07;veh_passenger;7816.09;2807.78
20.00;236.12;veh206;138633847#3_0;5.10;0.00;0.00;veh_passenger;5445.28;3570.00
20.00;43.76;veh207;48742095#0_0;5.10;0.00;15.27;veh_passenger;1437.67;2467.27
20.00;338.28;veh208;20284666#5_0;5.10;0.00;0.00;veh_passenger;3626.43;3358.02
20.00;270.39;veh209;10426305#0_0;5.10;0.00;0.00;veh_passenger;7452.05;2428.89
20.00;349.48;veh21;-23635052#0_0;33.02;0.00;10.65;veh_passenger;6095.82;2689.48
20.00;174.27;veh210;21840967_0;5.10;0.00;0.00;veh_passenger;9817.63;4329.74
20.00;49.53;veh211;322978493_1;5.10;0.00;16.19;veh_passenger;6071.01;1662.63
20.00;65.52;veh212;463366890#0_0;5.10;0.00;0.00;veh_passenger;8400.46;3606.11
20.00;140.51;veh213;-303120903_0;5.10;0.00;0.00;veh_passenger;3734.11;3263.94
20.00;321.52;veh214;-65425427#1_0;5.10;0.00;0.00;veh_passenger;4663.13;3325.74
20.00;156.47;veh215;22277834_0;5.10;0.00;11.86;veh_passenger;4453.62;4826.15
20.00;227.93;veh22;-531587909#0_0;87.34;0.00;0.01;veh_passenger;4604.75;3438.93
20.00;349.50;veh23;-272600175_0;42.41;0.00;1.97;veh_passenger;8515.88;2422.05
20.00;70.54;veh24;-267157837#3_1;25.12;0.00;12.39;veh_passenger;3205.62;4077.61
20.00;262.33;veh25;19782701#1_0;136.46;0.00;0.09;veh_passenger;11682.27;3557.81
20.00;76.99;veh27;-531719485_0;52.95;0.00;13.64;veh_passenger;6855.42;2872.70
20.00;68.71;veh28;23650531#4_0;17.23;0.00;8.80;veh_passenger;1948.39;3848.03
20.00;187.30;veh29;37949962#3_0;75.11;0.00;8.83;veh_passenger;12001.61;3975.74
20.00;348.20;veh3;532824129_0;163.64;0.00;1.48;veh_passenger;11032.67;3524.37
20.00;281.19;veh30;462827907#0_1;14.51;0.00;14.63;veh_passenger;8284.32;1872.57
20.00;261.14;veh31;21543891#4_1;58.61;0.00;0.01;veh_passenger;6069.44;3618.78
20.00;79.90;veh32;240742548#2_0;55.36;0.00;18.31;veh_passenger;9045.90;4761.90
20.00;72.51;veh33;:206128975_9_0;1.61;0.00;2.61;veh_passenger;6313.17;3810.37
20.00;67.50;veh34;206879691_0;115.20;0.00;18.54;veh_passenger;4161.73;3870.09
20.00;83.59;veh35;138630401#5_0;3.96;0.00;6.61;veh_passenger;6973.13;4781.78
20.00;227.93;veh36;-531587909#0_0;30.43;0.00;10.18;veh_passenger;4646.99;3477.06
20.00;32.53;veh37;322978493_3;85.88;0.00;0.00;veh_passenger;6122.60;1723.55
20.00;355.83;veh38;93286942_0;77.64;0.00;16.41;veh_passenger;9867.69;2995.92
20.00;337.40;veh39;25965589#1_3;28.10;0.00;12.30;veh_passenger;10924.93;4243.57
20.00;137.87;veh4;20285539#2_0;71.04;0.00;11.08;veh_passenger;3676.98;3098.53
20.00;170.22;veh40;114893936_0;26.06;0.00;10.27;veh_passenger;11010.50;3306.83
20.00;141.51;veh41;:215014693_3_0;4.13;0.00;5.04;veh_passenger;3687.99;4120.96
20.00;161.83;veh42;19788535#3_0;9.74;0.00;8.61;veh_passenger;5094.13;2924.19
20.00;311.25;veh43;-98188150#0_0;11.59;0.00;5.91;veh_passenger;4619.23;2457.12
20.00;251.02;veh44;:206129061_2_0;1.33;0.00;2.33;veh_passenger;5521.08;3429.38
20.00;167.03;veh45;:206129029_5_0;1.37;0.00;2.38;veh_passenger;6696.60;3246.11
20.00;183.23;veh46;:89139881_0_0;1.00;0.00;2.00;veh_passenger;7462.62;2433.32
20.00;311.73;veh47;:232749298_3_0;6.02;0.00;6.60;veh_passenger;3393.06;1953.24
20.00;248.77;veh50;:89139832_2_0;1.60;0.00;2.61;veh_passenger;7304.99;3957.56
20.00;332.93;veh51;19782646_0;12.92;0.00;8.69;veh_passenger;11787.55;4127.60
20.00;264.98;veh52;:206114636_1_1;0.81;0.00;1.85;veh_passenger;11985.57;4729.92
20.00;311.30;veh53;:1710068512_0_0;6.62;0.00;14.13;veh_passenger;6482.45;1903.08
20.00;241.75;veh54;:cluster_206163509_3773153143_3_0;1.16;0.00;2.16;veh_passenger;4592.76;4745.12
20.00;138.43;veh55;531560560_0;59.65;0.00;3.87;veh_passenger;3712.83;2737.03
20.00;318.22;veh56;:cluster_206154379_4581629792_5_0;2.87;0.00;3.61;veh_passenger;7043.50;1780.38
20.00;27.16;veh57;:233428462_4_0;0.82;0.00;1.82;veh_passenger;2727.33;2016.68
20.00;266.36;veh58;158869966#7_1;55.32;0.00;0.12;veh_passenger;6171.43;2315.15
20.00;240.99;veh59;28422800#1_0;73.09;0.00;17.30;veh_passenger;5357.96;1968.18
20.00;357.60;veh60;:487698097_4_0;13.50;0.00;7.09;veh_passenger;8307.68;3709.17
20.00;255.31;veh62;-113278685#8_0;5.07;0.00;10.71;veh_passenger;5258.60;2031.58
20.00;358.22;veh63;-144844733_0;134.26;0.00;9.73;veh_passenger;11997.41;3740.56
20.00;75.27;veh64;47034527#0_0;42.01;0.00;18.55;veh_passenger;5290.41;3362.92
20.00;248.73;veh66;531667853#2_0;95.98;0.00;7.45;veh_passenger;2854.89;3496.55
20.00;342.25;veh67;-256398480#1_0;136.50;0.00;10.35;veh_passenger;11136.45;1707.31
20.00;0.19;veh68;-22025881#3_0;45.10;0.00;0.00;veh_passenger;7476.07;2704.92
20.00;342.68;veh69;465437006#1_0;1.48;0.00;7.93;veh_passenger;10504.57;1643.95
20.00;220.58;veh7;322784641_1;41.83;0.00;0.00;veh_passenger;6427.70;2102.57
20.00;79.64;veh70;531688282_0;23.94;0.00;10.31;veh_passenger;5871.17;3812.06
20.00;66.00;veh71;:cluster_1553097069_206114810_2_1;1.35;0.00;2.39;veh_passenger;11248.72;4406.60
20.00;41.00;veh72;:215028693_3_0;12.84;0.00;7.67;veh_passenger;3749.87;3112.81
20.00;155.76;veh73;23047605_0;5.65;0.00;9.19;veh_passenger;10691.62;4672.28
20.00;162.76;veh74;114893935#1_0;4.58;0.00;23.67;veh_passenger;10837.17;4282.81
20.00;57.04;veh75;:194504403_4_0;1.49;0.00;2.50;veh_passenger;11909.87;1843.33
20.00;251.58;veh76;-113278690#2_0;2.44;0.00;5.62;veh_passenger;4838.27;2378.67
20.00;40.66;veh77;21630412#2_0;25.17;0.00;10.86;veh_passenger;2010.43;1661.63
20.00;175.69;veh78;18905925#0_0;131.46;0.00;11.04;veh_passenger;8976.37;5636.47
20.00;79.49;veh79;21543922_0;0.12;0.00;15.93;veh_passenger;6482.19;4318.07
20.00;175.07;veh8;136792918#0_0;24.42;0.00;8.31;veh_passenger;9850.31;4755.96
20.00;157.70;veh80;-221687726_0;122.19;0.00;8.27;veh_passenger;3867.27;4688.30
20.00;71.55;veh81;-138630335_0;13.59;0.00;0.01;veh_passenger;5906.63;3523.91
20.00;108.65;veh82;503279386_0;124.92;0.00;9.84;veh_passenger;1582.02;1959.65
20.00;144.92;veh86;21113257#0_0;104.42;0.00;8.39;veh_passenger;5162.99;3964.70
20.00;233.90;veh87;531696049#0_5;22.58;0.00;16.70;veh_passenger;4899.83;4721.13
20.00;72.33;veh88;:199822299_4_0;4.01;0.00;6.47;veh_passenger;1899.74;3627.88
20.00;318.42;veh89;407407473#0_0;14.21;0.00;10.60;veh_passenger;3713.00;3105.29
20.00;233.39;veh9;:206163504_1_5;4.68;0.00;11.63;veh_passenger;4799.69;4648.05
20.00;179.71;veh90;452877396#0_0;122.04;0.00;4.72;veh_passenger;11689.38;4853.41
20.00;237.47;veh91;93286972#0_1;100.24;0.00;10.20;veh_passenger;8691.17;2251.65
20.00;157.92;veh92;206879715#2_0;5.10;0.00;6.44;veh_passenger;3735.13;3428.47
20.00;175.83;veh94;-93286942_1;102.37;0.00;3.85;veh_passenger;9866.81;2920.05
20.00;345.88;veh99;9937981#1_0;3.81;0.00;10.37;veh_passenger;7757.45;1763.82
21.00;37.84;veh1;-144844721_0;64.44;0.00;11.33;veh_passenger;12040.95;3845.36
21.00;233.90;veh10;531696049#0_5;107.21;0.00;14.45;veh_passenger;4831.82;4671.53
21.00;35.96;veh100;85468556_0;67.30;0.00;5.24;veh_passenger;2924.83;1692.95
21.00;42.79;veh101;48742095#1_0;46.62;0.00;15.79;veh_passenger;1554.56;2593.85
21.00;317.09;veh102;21619577#2_0;84.36;0.00;3.32;veh_passenger;3508.79;2567.86
21.00;61.58;veh103;23054590_0;105.73;0.00;16.99;veh_passenger;3490.34;2565.79
21.00;315.17;veh104;19788324#2_0;3.04;0.00;10.31;veh_passenger;5218.49;1700.47
21.00;85.19;veh105;141895231_1;121.02;0.00;12.72;veh_passenger;11565.31;4428.23
21.00;158.28;veh106;206452743#2_0;94.72;0.00;10.64;veh_passenger;3630.00;3689.36
21.00;244.18;veh107;75032476#0_0;107.97;0.00;9.30;veh_passenger;12283.15;3730.70
21.00;314.73;veh108;-24636683_1;0.36;0.00;2.60;veh_passenger;5986.46;3582.87
21.00;2.21;veh109;-457118521_0;22.55;0.00;2.41;veh_passenger;7477.59;2614.60
21.00;167.41;veh11;18906037#0_0;190.13;0.00;9.88;veh_passenger;8413.35;5375.02
21.00;35.96;veh110;85468556_1;59.01;0.00;5.25;veh_passenger;2917.37;1688.11
21.00;312.56;veh111;10055355_1;7.70;0.00;17.52;veh_passenger;4991.86;2457.76
21.00;309.78;veh112;206879704#0_1;1.34;0.00;3.68;veh_passenger;5412.38;4402.48
21.00;307.92;veh113;:cluster_206161787_2153257470_2153257488_2153257508_2153344155_2153344160_2_0;10.90;0.00;12.41;veh_passenger;4273.44;2210.62
21.00;160.20;veh114;25965688_0;41.94;0.00;11.22;veh_passenger;10683.37;4603.12
21.00;48.60;veh115;46992131#0_0;47.06;0.00;16.20;veh_passenger;4725.71;3542.62
21.00;70.43;veh116;-267157840#1_1;15.16;0.00;7.55;veh_passenger;3146.90;4056.79
21.00;79.64;veh117;138630384#4_0;108.53;0.00;14.99;veh_passenger;7179.46;4453.34
21.00;168.47;veh118;532250936_3;100.91;0.00;14.72;veh_passenger;8779.50;4450.59
21.00;250.52;veh119;267157837#3_1;36.88;0.00;0.00;veh_passenger;3181.81;4072.58
21.00;242.61;veh12;75032476#1_0;17.10;0.00;8.62;veh_passenger;12226.63;3702.58
21.00;248.30;veh120;20284680#9_1;73.83;0.00;8.83;veh_passenger;4007.91;3421.17
21.00;257.40;veh121;22565720_0;76.92;0.00;11.37;veh_passenger;6606.66;4444.07
21.00;104.38;veh122;:232748756_3_0;5.93;0.00;6.50;veh_passenger;3682.70;2604.12
21.00;165.77;veh123;138630409#1_0;81.51;0.00;10.34;veh_passenger;6887.20;3527.76
21.00;25.56;veh124;:cluster_194322593_2153412235_2153412250_2_0;17.31;0.00;10.10;veh_passenger;7475.87;1971.89
21.00;61.25;veh125;166649191#1_0;12.77;0.00;15.14;veh_passenger;5609.21;2093.18
21.00;49.26;veh126;-22278550#3_0;9.15;0.00;9.05;veh_passenger;3727.56;1884.11
21.00;305.00;veh127;:487698450_0_0;7.08;0.00;5.08;veh_passenger;8394.72;2285.82
21.00;116.84;veh128;-226332923#0_0;74.33;0.00;17.51;veh_passenger;7424.32;1977.50
21.00;85.19;veh129;141895231_1;75.56;0.00;14.79;veh_passenger;11520.01;4424.42
21.00;75.47;veh13;25964861#0_0;21.16;0.00;8.39;veh_passenger;5343.14;2634.26
21.00;254.49;veh130;531685414_1;67.01;0.00;11.39;veh_passenger;5884.70;2506.14
21.00;176.39;veh131;19782697#0_0;65.03;0.00;9.42;veh_passenger;11426.97;4609.06
21.00;264.79;veh132;48393703_1;210.46;0.00;25.24;veh_passenger;10260.29;4839.67
21.00;75.67;veh133;28433173_0;68.05;0.00;10.57;veh_passenger;5570.40;2517.57
21.00;130.04;veh134;322978479#3_1;42.90;0.00;0.77;veh_passenger;6609.91;1784.51
21.00;174.75;veh135;47414714#0_2;141.77;0.00;16.70;veh_passenger;7414.83;4863.22
21.00;347.15;veh136;329233614_0;83.48;0.00;15.20;veh_passenger;6610.22;3668.80
21.00;312.78;veh137;-323175161#2_0;47.76;0.00;10.99;veh_passenger;6796.83;2163.69
21.00;263.32;veh138;309137785_0;30.87;0.00;10.89;veh_passenger;6761.89;3312.31
21.00;312.53;veh139;142310817#4_0;66.82;0.00;11.08;veh_passenger;3475.62;1542.67
21.00;266.33;veh14;136792885_0;2.00;0.00;12.74;veh_passenger;9989.19;4362.29
21.00;348.64;veh140;449996227#1_0;55.25;0.00;10.89;veh_passenger;6644.54;4027.86
21.00;167.17;veh141;311851489_0;57.50;0.00;11.78;veh_passenger;6651.04;2882.67
21.00;111.01;veh142;:232749397_7_0;4.26;0.00;6.16;veh_passenger;3208.37;1948.81
21.00;48.85;veh143;48486041_0;54.50;0.00;12.18;veh_passenger;10495.05;3833.93
21.00;330.08;veh144;:215028617_0_0;4.62;0.00;6.51;veh_passenger;3731.65;3088.43
21.00;255.33;veh145;:2154144842_1_0;13.06;0.00;11.17;veh_passenger;4966.78;2188.32
21.00;256.49;veh146;321758444#0_0;47.89;0.00;11.34;veh_passenger;9215.31;3983.17
21.00;266.71;veh147;:206163557_0_0;5.79;0.00;5.81;veh_passenger;5251.39;3578.61
21.00;37.22;veh148;205354133#1_0;17.44;0.00;0.00;veh_passenger;3723.86;3081.82
21.00;236.54;veh149;-22939866_0;56.24;0.00;10.59;veh_passenger;4547.35;3109.06
21.00;233.90;veh15;531696049#0_5;82.63;0.00;13.68;veh_passenger;4851.58;4685.94
21.00;171.04;veh150;549984333#3_0;9.05;0.00;9.42;veh_passenger;8627.42;1792.94
21.00;266.19;veh151;48393703_1;137.92;0.00;21.62;veh_passenger;10332.72;4844.95
21.00;267.61;veh152;165268842_3;52.97;0.00;13.17;veh_passenger;11919.87;4720.43
21.00;68.73;veh154;534347220#0_0;34.56;0.00;5.08;veh_passenger;1422.37;3640.29
21.00;176.11;veh155;139633962_0;90.06;0.00;8.71;veh_passenger;12029.64;4806.37
21.00;48.95;veh156;47034526#3_0;50.46;0.00;12.58;veh_passenger;5509.12;3145.39
21.00;158.48;veh157;20202136#2_0;50.11;0.00;11.88;veh_passenger;2671.52;4262.09
21.00;154.70;veh158;-47303242#1_0;40.25;0.00;9.93;veh_passenger;12190.06;2889.59
21.00;46.00;veh159;51574172_0;29.38;0.00;10.75;veh_passenger;3027.99;1845.78
21.00;156.65;veh16;205380286_0;119.57;0.00;0.04;veh_passenger;3614.68;4277.81
21.00;261.71;veh160;47413207#1_0;47.26;0.00;11.38;veh_passenger;7175.34;4297.76
21.00;76.63;veh161;:206128928_10_0;1.46;0.00;2.68;veh_passenger;6290.80;2320.37
21.00;42.57;veh162;172841675#0_0;36.34;0.00;9.60;veh_passenger;2888.15;1937.30
21.00;269.82;veh163;47402191#0_0;74.77;0.00;13.89;veh_passenger;4997.33;4773.91
21.00;261.71;veh164;47413207#1_0;16.38;0.00;5.95;veh_passenger;7205.89;4302.22
21.00;165.36;veh165;47105598_0;82.53;0.00;15.44;veh_passenger;5707.31;4866.65
21.00;49.37;veh166;531339546_0;34.65;0.00;8.44;veh_passenger;2967.96;2373.89
21.00;175.02;veh167;136792915_0;52.51;0.00;9.31;veh_passenger;9846.35;4801.68
21.00;257.71;veh168;206879702_1;33.44;0.00;9.39;veh_passenger;4166.96;4133.22
21.00;260.09;veh169;47371226_0;32.58;0.00;9.03;veh_passenger;7423.87;3848.43
21.00;85.84;veh17;19783060#2_0;48.06;0.00;16.48;veh_passenger;5449.30;1676.21
21.00;342.58;veh170;-147999145_1;33.26;0.00;9.46;veh_passenger;10873.49;2434.92
21.00;343.75;veh171;171573100_0;150.17;0.00;29.44;veh_passenger;11496.21;1653.85
21.00;168.65;veh173;321937990#2_0;25.03;0.00;7.90;veh_passenger;9260.91;4027.44
21.00;74.03;veh174;93248676_0;55.17;0.00;11.98;veh_passenger;1254.86;3284.06
21.00;352.60;veh175;71166920_0;21.12;0.00;6.64;veh_passenger;11658.22;3687.15
21.00;35.28;veh176;85468556_0;22.51;0.00;4.12;veh_passenger;2898.77;1656.54
21.00;59.13;veh177;762162316#0_0;25.51;0.00;8.35;veh_passenger;9016.13;2147.74
21.00;257.73;veh178;-311851484#2_1;20.42;0.00;6.47;veh_passenger;6298.35;2756.28
21.00;179.35;veh179;452877396#0_0;49.60;0.00;11.38;veh_passenger;11688.90;4925.84
21.00;259.74;veh18;28680185_0;64.19;0.00;9.96;veh_passenger;7498.67;4614.73
21.00;309.32;veh180;28422425#0_1;45.38;0.00;10.16;veh_passenger;6548.28;1458.35
21.00;347.22;veh181;19784104#0_0;25.74;0.00;8.13;veh_passenger;6941.23;2705.85
21.00;176.11;veh182;139633962_1;70.43;0.00;15.50;veh_passenger;12031.50;4826.15
21.00;256.28;veh183;-113278690#3_0;14.90;0.00;4.79;veh_passenger;4855.34;2382.85
21.00;121.94;veh184;22997159_0;15.82;0.00;5.41;veh_passenger;6658.46;2932.70
21.00;343.55;veh186;19782465#2_0;15.25;0.00;4.81;veh_passenger;10766.41;2198.50
21.00;236.51;veh188;166647103#0_0;52.87;0.00;16.18;veh_passenger;1728.89;4730.50
21.00;152.44;veh189;531719477#0_0;1.12;0.00;5.04;veh_passenger;7731.10;2478.23
21.00;17.65;veh19;:cluster_206119329_3069549822_3069549823_3069549824_2_1;15.08;0.00;9.65;veh_passenger;7806.20;2787.36
21.00;254.07;veh190;165358789#2_0;16.67;0.00;5.74;veh_passenger;9872.41;3601.20
21.00;341.02;veh191;19788548#3_0;15.54;0.00;5.33;veh_passenger;4696.90;4009.99
21.00;355.83;veh192;71166939_0;17.84;0.00;5.80;veh_passenger;11628.46;3996.14
21.00;223.08;veh193;547536157#0_0;15.80;0.00;5.47;veh_passenger;4316.86;2282.68
21.00;4.89;veh194;:4469413861_3_0;0.67;0.00;15.39;veh_passenger;4989.88;1707.29
21.00;255.26;veh195;-113278685#12_0;9.38;0.00;2.39;veh_passenger;5312.98;2045.87
21.00;222.87;veh197;322978489#1_0;10.91;0.00;3.62;veh_passenger;6208.02;1853.67
21.00;166.14;veh198;205442471#1_0;9.92;0.00;2.79;veh_passenger;5025.80;2393.42
21.00;146.76;veh199;21113257#4_0;11.49;0.00;4.22;veh_passenger;5375.58;3637.20
21.00;278.00;veh2;450372817#1_0;58.51;0.00;1.16;veh_passenger;7479.25;2427.12
21.00;254.36;veh20;25915549#1_0;2.45;0.00;10.46;veh_passenger;5464.31;2390.87
21.00;20.79;veh200;47372394#1_3;11.44;0.00;4.41;veh_passenger;7620.59;2283.92
21.00;351.13;veh201;-249787782#1_0;23.41;0.00;6.90;veh_passenger;8690.06;1730.32
21.00;77.72;veh202;311851484#2_0;10.54;0.00;4.00;veh_passenger;6283.91;2746.58
21.00;248.28;veh203;47470230#0_0;12.04;0.00;4.58;veh_passenger;8108.39;2877.62
21.00;17.90;veh204;336547904_1;11.41;0.00;4.24;veh_passenger;7817.40;2811.82
21.00;236.12;veh206;138633847#3_0;6.60;0.00;1.50;veh_passenger;5444.03;3569.16
21.00;42.65;veh207;48742095#0_0;19.85;0.00;14.75;veh_passenger;1447.73;2478.07
21.00;338.28;veh208;20284666#5_0;7.18;0.00;2.08;veh_passenger;3625.66;3359.95
21.00;270.39;veh209;10426305#0_0;6.95;0.00;1.85;veh_passenger;7450.20;2428.91
21.00;349.48;veh21;-23635052#0_0;39.41;0.00;6.39;veh_passenger;6094.66;2695.76
21.00;174.27;veh210;21840967_0;6.69;0.00;1.59;veh_passenger;9817.79;4328.15
21.00;49.53;veh211;322978493_1;21.29;0.00;16.19;veh_passenger;6083.39;1673.19
21.00;65.52;veh212;463366890#0_0;6.54;0.00;1.44;veh_passenger;8401.77;3606.71
21.00;140.51;veh213;-303120903_0;6.75;0.00;1.65;veh_passenger;3735.16;3262.67
21.00;321.52;veh214;-65425427#1_0;7.63;0.00;2.53;veh_passenger;4661.55;3327.72
21.00;156.47;veh215;22277834_0;16.31;0.00;11.21;veh_passenger;4458.09;4815.88
21.00;174.99;veh216;139633962_2;5.10;0.00;16.65;veh_passenger;12030.02;4891.49
21.00;253.48;veh217;206452755#3_0;5.10;0.00;0.00;veh_passenger;2857.64;4112.98
21.00;173.71;veh218;333373309#1_0;5.10;0.00;0.00;veh_passenger;9881.58;4440.34
21.00;188.46;veh219;26926156#1_0;5.10;0.00;0.00;veh_passenger;11110.95;2686.08
21.00;227.93;veh22;-531587909#0_0;87.35;0.00;0.01;veh_passenger;4604.74;3438.92
21.00;127.04;veh220;532783281_0;5.10;0.00;0.00;veh_passenger;12155.17;4118.95
21.00;168.18;veh221;450605292#0_0;5.10;0.00;0.00;veh_passenger;7777.49;2267.74
21.00;42.32;veh222;48281211#1_0;5.10;0.00;0.00;veh_passenger;4984.83;2645.36
21.00;252.19;veh223;534347216_0;5.10;0.00;0.00;veh_passenger;1783.99;3886.67
21.00;326.27;veh224;21113268#2_0;5.10;0.00;0.00;veh_passenger;5433.23;3708.60
21.00;175.01;veh225;139633962_0;5.10;0.00;18.48;veh_passenger;12023.65;4890.94
21.00;341.83;veh226;465437006#0_0;5.10;0.00;11.86;veh_passenger;10545.71;1518.05
21.00;349.50;veh23;-272600175_0;44.58;0.00;2.16;veh_passenger;8515.49;2424.17
21.00;70.34;veh24;:4318837553_3_1;1.73;0.00;14.50;veh_passenger;3219.27;4082.45
21.00;262.33;veh25;19782701#1_0;136.52;0.00;0.05;veh_passenger;11682.21;3557.81
21.00;76.99;veh27;-531719485_0;66.83;0.00;13.88;veh_passenger;6868.94;2875.83
21.00;68.71;veh28;23650531#4_0;25.67;0.00;8.45;veh_passenger;1956.26;3851.10
21.00;187.30;veh29;37949962#3_0;84.38;0.00;9.28;veh_passenger;12000.43;3966.53
21.00;348.20;veh3;532824129_0;163.73;0.00;0.08;veh_passenger;11032.66;3524.45
21.00;272.27;veh30;462827907#0_1;29.77;0.00;15.26;veh_passenger;8269.32;1874.64
21.00;261.14;veh31;21543891#4_1;58.61;0.00;0.00;veh_passenger;6069.44;3618.78
21.00;80.65;veh32;240742548#2_0;73.73;0.00;18.37;veh_passenger;9064.01;4765.01
21.00;348.59;veh33;-138630336_1;0.31;0.00;3.38;veh_passenger;6311.35;3812.45
21.00;67.52;veh34;206879691_0;134.62;0.00;19.42;veh_passenger;4179.54;3877.46
21.00;81.92;veh35;138630401#5_0;12.75;0.00;8.79;veh_passenger;6981.83;4783.01
21.00;227.93;veh36;-531587909#0_0;42.57;0.00;12.14;veh_passenger;4637.98;3468.93
21.00;32.53;veh37;322978493_3;85.88;0.00;0.00;veh_passenger;6122.60;1723.55
21.00;355.83;veh38;93286942_0;94.04;0.00;16.40;veh_passenger;9866.49;3012.27
21.00;337.40;veh39;25965589#1_3;42.74;0.00;14.64;veh_passenger;10919.29;4257.14
21.00;137.87;veh4;20285539#2_0;81.92;0.00;10.87;veh_passenger;3684.27;3090.47
21.00;170.22;veh40;114893936_0;35.95;0.00;9.89;veh_passenger;11012.18;3297.09
21.00;75.12;veh41;221687541_0;1.99;0.00;7.02;veh_passenger;3694.69;4121.74
21.00;161.83;veh42;19788535#3_0;20.53;0.00;10.79;veh_passenger;5097.49;2913.94
21.00;311.25;veh43;-98188150#0_0;18.94;0.00;7.34;veh_passenger;4613.71;2461.96
21.00;221.90;veh44;:206129061_11_0;1.33;0.00;3.75;veh_passenger;5518.98;3426.48
21.00;167.04;veh45;:206129029_5_0;6.14;0.00;4.77;veh_passenger;6697.67;3241.47
21.00;200.77;veh46;:89139881_0_0;4.70;0.00;3.71;veh_passenger;7461.08;2430.07
21.00;311.61;veh47;-21619595#1_0;3.11;0.00;8.75;veh_passenger;3386.53;1959.06
21.00;186.57;veh50;:89139832_10_0;2.03;0.00;2.77;veh_passenger;7306.35;3955.68
21.00;332.93;veh51;19782646_0;20.73;0.00;7.81;veh_passenger;11784.00;4134.56
21.00;265.87;veh52;:206114636_1_1;3.98;0.00;3.18;veh_passenger;11982.42;4729.70
21.00;311.39;veh53;-322978479#1_0;6.32;0.00;14.06;veh_passenger;6471.89;1912.37
21.00;235.85;veh54;:cluster_206163509_3773153143_3_0;5.79;0.00;4.63;veh_passenger;4588.93;4742.52
21.00;138.43;veh55;531560560_0;63.88;0.00;4.24;veh_passenger;3715.64;2733.86
21.00;18.32;veh56;:cluster_206154379_4581629792_5_0;7.21;0.00;4.34;veh_passenger;7045.13;1783.54
21.00;28.17;veh57;:233428462_4_0;4.97;0.00;4.15;veh_passenger;2729.29;2020.32
21.00;266.36;veh58;158869966#7_1;55.36;0.00;0.03;veh_passenger;6171.39;2315.14
21.00;240.99;veh59;28422800#1_0;90.79;0.00;17.70;veh_passenger;5342.42;1959.56
21.00;341.67;veh60;-40371673_0;6.88;0.00;7.72;veh_passenger;8305.36;3716.53
21.00;255.24;veh62;:2154245647_1_0;7.46;0.00;10.87;veh_passenger;5248.09;2028.82
21.00;358.22;veh63;-144844733_0;143.27;0.00;9.01;veh_passenger;11997.13;3749.56
21.00;75.27;veh64;47034527#0_0;60.47;0.00;18.45;veh_passenger;5308.26;3367.61
21.00;248.73;veh66;531667853#2_0;103.64;0.00;7.66;veh_passenger;2847.75;3493.77
21.00;342.25;veh67;-256398480#1_0;146.32;0.00;9.81;veh_passenger;11133.46;1716.65
21.00;0.19;veh68;-22025881#3_0;45.10;0.00;0.00;veh_passenger;7476.07;2704.92
21.00;343.13;veh69;465437006#1_0;10.98;0.00;9.50;veh_passenger;10501.81;1653.04
21.00;220.58;veh7;322784641_1;41.83;0.00;0.00;veh_passenger;6427.70;2102.57
21.00;79.64;veh70;531688282_0;34.90;0.00;10.96;veh_passenger;5881.95;3814.03
21.00;72.95;veh71;:cluster_1553097069_206114810_2_1;5.15;0.00;3.79;veh_passenger;11252.38;4407.63
21.00;41.60;veh72;205354133#3_0;8.48;0.00;10.16;veh_passenger;3756.60;3120.41
21.00;157.42;veh73;23047605_0;15.12;0.00;9.48;veh_passenger;10695.28;4663.54
21.00;162.76;veh74;114893935#1_0;29.62;0.00;25.05;veh_passenger;10844.59;4258.89
21.00;50.50;veh75;:194504403_4_0;5.71;0.00;4.22;veh_passenger;11913.09;1846.02
21.00;256.27;veh76;-113278690#2_0;9.82;0.00;7.38;veh_passenger;4831.10;2376.92
21.00;40.66;veh77;21630412#2_0;35.89;0.00;10.72;veh_passenger;2017.41;1669.76
